Suite, Main-Scenario, Sub-Scenario, Test, Parameter, Status,4.0_GA_195,4.0_GA_2020,4.0_GA_4020
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\GMPO_Import_Template_v5.xlsx""- ""[At least 2 spans are required to create SRLG and found 1 for SRLG label [SRLG12]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\GMPO_Import_Template_v6.xlsx""- ""[Site with name = [Site1] in column = [A] for [Demand] with label [4] has type [ROADM]. [Demand] is allowed only for site type TRAFFIC.]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\demandQuantitynegetive.xlsx""- ""[Zero value [QUANTITY] for [Service1] is forbidden]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\EmptyFile.xlsx""- ""[Please provide a network name]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\EmptyNetwork.xlsx""- ""[Invalid Template applied or Network is Empty.]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Empty_SiteLabel.xlsx""- ""[Mandatory field is missing  : [SITE LABEL] In Sheet Sites]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Fiber Path Secondary Forcing.xlsx""- ""[Fiber cannot be added as it exceeds the ScalableUptoDegree OR PreEquipDegree for site [Site 1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Force_Tertiary_source_dest_With11.xlsx""- ""[Demand with label = [Services-2] and protection as [1+1] should have [Y] and [B] column as empty]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Force_Tertiary_source_dest_With_SNS.xlsx""- ""[Demand with label = [Services-4] and protection as [S+NS] should have [Y] and [B] column as empty]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Force_Tertiary_source_dest_With_Unprotected.xlsx""- ""[Demand with label = [Services-3] and protection as [Unprotected] should have [Y] and [B] column as empty]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import10.xlsx""- ""[Empty headers found in [Sites] sheet at [A1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import100.xlsx""- ""[Empty headers found in [Demands] sheet at [C1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import101.xlsx""- ""[The [Z] of [DEMANDS] for [Services-1] cannot be empty.]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import104.xlsx""- ""[Empty headers found in [Demands] sheet at [F1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import108.xlsx""- ""[Empty headers found in [Demands] sheet at [G1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import11.xlsx""- ""[Site with name = [Site 1] in column = [A] for fiber Label = [Span187] is not found in Sites sheet]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import117.xlsx""- ""[Empty headers found in [Demands] sheet at [D1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import118.xlsx""- ""[Empty headers found in [Demands] sheet at [E1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import119.xlsx""- ""[B Site is present but Y Site is missing for Demand with label [Services-1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import122.xlsx""- ""[The [Z] of [DEMANDS] for [Services-1] cannot be empty.]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import123.xlsx""- ""[Fiber cannot be added as it exceeds the ScalableUptoDegree OR PreEquipDegree for site [Site 1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import175.xlsx""- ""[The [Z] of [DEMANDS] for [Services-1] cannot be empty.]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import182.xlsx""- ""[Fiber cannot be added as it exceeds the ScalableUptoDegree OR PreEquipDegree for site [Site 1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import21.xlsx""- ""[]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import27.xlsx""- ""[Empty headers found in [Spans] sheet at [B1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import28-GMPOIncorrectError.xlsx""- ""[Site with name = [] in column = [A] for fiber Label = [Span187] is not found in Sites sheet]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import30.xlsx""- ""[Empty headers found in [Spans] sheet at [D1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import31.xlsx""- ""[Either of [Kms] or [AZ_Kms and ZA_Kms] should be entered for [Span187]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import32.xlsx""- ""[Zero value [Fiber length] for [Span187] is forbidden]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import34.xlsx""- ""[Empty headers found in [Spans] sheet at [C1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import35-GMPOIncorrectError.xlsx""- ""[Site with name = [] in column = [Z] for fiber Label = [Span187] is not found in Sites sheet]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import40 - GMPOIncorrectError.xlsx""- ""[Empty headers found in [Spans] sheet at [E1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import42.xlsx""- ""[Zero value [Fiber loss] for [Span187] is forbidden]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import46.xlsx""- ""[Zero value [AZ loss] for [Span187] is forbidden]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import5.xlsx""- ""[Please provide a non blank network name]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import50.xlsx""- ""[Zero value [ZA loss] for [Span187] is forbidden]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import54.xlsx""- ""[Zero value [AZ length] for [Span187] is forbidden]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import56.xlsx""- ""[Empty headers found in [Spans] sheet at [L1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import58.xlsx""- ""[Zero value [ZA length] for [Span187] is forbidden]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import6.xlsx""- ""[The [SITE LABEL] of [SITES] for [Site] cannot be empty.]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import7.xlsx""- ""[Site with name = [Site 1] in column = [A] for fiber Label = [Span187] is not found in Sites sheet]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import72.xlsx""- ""[Empty headers found in [Channels] sheet at [A1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import74.xlsx""- ""[Empty headers found in [Channels] sheet at [B1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import75.xlsx""- ""[The [A] of [CHANNELS] for [Wave-1] cannot be empty.]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import76.xlsx""- ""[Site with name = [jjjj] in column = [A] for Channel Label = [Wave-1] is not found in Sites sheet]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import77.xlsx""- ""[Empty headers found in [Channels] sheet at [C1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import78.xlsx""- ""[The [Z] of [CHANNELS] for [Wave-1] cannot be empty.]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import79.xlsx""- ""[Site with name = [tttggggg] in column = [Z] for Channel Label = [Wave-1] is not found in Sites sheet]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import8.xlsx""- ""[The [SITE LABEL] of [SITES] for [Site] cannot be empty.]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import80.xlsx""- ""[Empty headers found in [Channels] sheet at [D1]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import82.xlsx""- ""[Under Channels>>Wavelength for [Wave-1] ::[44444] value is not part of the C-Band wavelength]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import9.xlsx""- ""[The [SITE LABEL] of [SITES] for [Site] cannot be empty.]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import90.xlsx""- ""[No spans found for SRLG label [text]]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import91.xlsx""- ""[Span with name = [text1] in column = [SPANS] for SRLG Label = [text] is not found in Spans sheet]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Import96.xlsx""- ""[The [A] of [DEMANDS] for [Services-1] cannot be empty.]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\Missing_SitesLabel.xlsx""- ""[Mandatory field is missing  : [SITE LABEL] In Sheet Sites]"" ",, passed,Not Executed, passed
Import Template GMPO_REL_323, Import Tempalte Validation, importFeature.ImportTemplateValidation, Verify_Error_MSG_For_Incorrect_ImportTemplate,"  ""C:\\GMPOautomation\\NGGMPODriver\\Input\\invalid_Templates\\moreThan16Edge.xlsx""- ""[Edge side label cannot be greater than H for site: site1]"" ",, passed,Not Executed, passed
